sentence_id,token_id,token,token_label,slot_label
24,17,W,I-VALUE,I-power_density
24,18,cm,I-VALUE,I-power_density
24,19,−,I-VALUE,I-power_density
24,20,2,I-VALUE,I-power_density
24,21,at,O,O
24,22,650,B-VALUE,B-working_temperature
24,23,",",O,O
24,24,700,B-VALUE,B-working_temperature
24,25,",",O,O
24,26,750,B-VALUE,B-working_temperature
24,27,and,O,O
24,28,800,B-VALUE,B-working_temperature
24,29,°,I-VALUE,I-working_temperature
24,30,C,I-VALUE,I-working_temperature
24,31,",",O,O
24,32,respectively,O,O
24,33,",",O,O
24,34,whereas,O,O
24,35,for,O,O
24,36,3,O,O
24,37,-,O,O
24,38,",",O,O
24,39,4,O,O
24,40,-,O,O
24,41,and,O,O
24,42,7,O,O
24,43,-,O,O
24,44,channel,O,O
24,45,micro-monolithic,O,O
24,46,cells,B-DEVICE,B-device
24,47,",",O,O
24,48,power,O,O
24,49,densities,O,O
24,50,at,O,O
24,51,800,B-VALUE,B-working_temperature
24,52,°,I-VALUE,I-working_temperature
24,53,C,I-VALUE,I-working_temperature
24,54,were,B-EXPERIMENT,B-experiment_evoking_word
24,55,0.67,B-VALUE,B-power_density
24,56,",",O,O
24,57,1.05,B-VALUE,B-power_density
24,58,and,O,O
24,59,1.27,B-VALUE,B-power_density
24,60,W,I-VALUE,I-power_density
24,61,cm,I-VALUE,I-power_density
24,62,−,I-VALUE,I-power_density
24,63,2,I-VALUE,I-power_density
24,64,",",O,O
24,65,respectively,O,O
24,66,",",O,O
24,67,corresponding,O,O
24,68,to,O,O
24,69,enhancements,O,O
24,70,of,O,O
24,71,16%,O,O
24,72,",",O,O
24,73,81,O,O
24,74,and,O,O
24,75,120%,O,O
24,76,",",O,O
24,77,respectively,O,O
24,78,.,O,O
25,0,In,O,O
25,1,addition,O,O
25,2,",",O,O
25,3,the,O,O
25,4,power,O,O
25,5,density,O,O
25,6,of,O,O
25,7,ca,O,O
25,8,.,O,O
25,9,1.27,B-VALUE,B-power_density
25,10,W,I-VALUE,I-power_density
25,11,cm,I-VALUE,I-power_density
25,12,−,I-VALUE,I-power_density
25,13,2,I-VALUE,I-power_density
25,14,measured,B-EXPERIMENT,B-experiment_evoking_word
25,15,from,O,O
25,16,the,O,O
25,17,7,O,O
25,18,-,O,O
25,19,channel,O,O
25,20,cell,O,O
25,21,is,O,O
25,22,the,O,O
25,23,highest,O,O
25,24,ever,O,O
25,25,achieved,O,O
25,26,for,O,O
25,27,micro-tubular,O,O
25,28,design,O,O
25,29,SOFCs,B-DEVICE,B-device
25,30,with,O,O
25,31,YSZ,B-MATERIAL,B-electrolyte_material
25,32,electrolytes,O,O
25,33,.,O,O
26,0,Excellent,O,O
26,1,long-term,O,O
26,2,stability,O,O
26,3,of,O,O
26,4,the,O,O
26,5,design,O,O
26,6,was,O,O
26,7,demonstrated,B-EXPERIMENT,B-experiment_evoking_word
26,8,by,O,O
26,9,dwelling,O,O
26,10,the,O,O
26,11,best-performing,O,O
26,12,",",O,O
26,13,7,O,O
26,14,-,O,O
26,15,channel,O,O
26,16,cell,B-DEVICE,B-device
26,17,at,O,O
26,18,750,B-VALUE,B-working_temperature
26,19,°,I-VALUE,I-working_temperature
26,20,C,I-VALUE,I-working_temperature
26,21,and,O,O
26,22,0.7,B-VALUE,B-voltage
26,23,V,I-VALUE,I-voltage
26,24,.,O,O
27,0,In,O,O
27,1,addition,O,O
27,2,",",O,O
27,3,the,O,O
27,4,impedance,O,O
27,5,",",O,O
27,6,corresponding,O,O
27,7,to,O,O
27,8,activation,O,O
27,9,polarization,O,O
27,10,remained,O,O
27,11,essentially,O,O
27,12,the,O,O
27,13,same,O,O
27,14,for,O,O
27,15,different,O,O
27,16,micro-monolithic,O,O
27,17,SOFCs,B-DEVICE,B-device
27,18,",",O,O
27,19,while,O,O
27,20,the,O,O
27,21,diffusion,O,O
27,22,polarization,O,O
27,23,was,B-EXPERIMENT,B-experiment_evoking_word
27,24,1.1,B-VALUE,B-resistance
27,25,",",O,O
27,26,0.75,B-VALUE,B-resistance
27,27,and,O,O
27,28,0.45,B-VALUE,B-resistance
27,29,Ω,I-VALUE,I-resistance
27,30,cm2,I-VALUE,I-resistance
27,31,for,O,O
27,32,cells,O,O
27,33,with,O,O
27,34,3,O,O
27,35,",",O,O
27,36,4,O,O
27,37,and,O,O
27,38,7,O,O
27,39,anode,O,O
27,40,channels,O,O
27,41,",",O,O
27,42,respectively,O,O
27,43,.,O,O
28,0,Compared,O,O
28,1,to,O,O
28,2,reported,O,O
28,3,honeycomb-SOFCs,O,O
28,4,with,O,O
28,5,cross-sectional,O,O
28,6,geometries,O,O
28,7,of,O,O
28,8,ca,O,O
28,9,.,O,O
28,10,1,O,O
28,11,cm,O,O
28,12,",",O,O
28,13,the,O,O
28,14,micro-monolithic,O,O
28,15,SOFC,B-DEVICE,B-device
28,16,with,O,O
28,17,YSZ,B-MATERIAL,B-electrolyte_material
28,18,electrolyte,O,O
28,19,showed,B-EXPERIMENT,B-experiment_evoking_word
28,20,significantly,O,O
28,21,greater,O,O
28,22,volumetric,O,O
28,23,power,O,O
28,24,densities,O,O
28,25,",",O,O
28,26,i.e,O,O
28,27,.,O,O
28,28,",",O,O
28,29,the,O,O
28,30,7,O,O
28,31,-,O,O
28,32,channel,O,O
28,33,geometry,O,O
28,34,had,O,O
28,35,more,O,O
28,36,than,O,O
28,37,one,O,O
28,38,order,O,O
28,39,of,O,O
28,40,magnitude,O,O
28,41,performance,O,O
28,42,enhancement,O,O
28,43,(,O,O
28,44,17,B-VALUE,B-power_density
28,45,W,I-VALUE,I-power_density
28,46,cm,I-VALUE,I-power_density
28,47,−,I-VALUE,I-power_density
28,48,3,I-VALUE,I-power_density
28,49,),O,O
28,50,.,O,O
29,0,Peak,O,O
29,1,power,O,O
29,2,densities,O,O
29,3,at,O,O
29,4,800,B-VALUE,B-working_temperature
29,5,°,I-VALUE,I-working_temperature
29,6,C,I-VALUE,I-working_temperature
29,7,with,O,O
29,8,H2,B-MATERIAL,B-fuel_used
29,9,as,O,O
29,10,the,O,O
29,11,fuel,O,O
29,12,were,B-EXPERIMENT,B-experiment_evoking_word
29,13,0.67,B-VALUE,B-power_density
29,14,",",O,O
29,15,1.05,B-VALUE,B-power_density
29,16,and,O,O
29,17,1.27,B-VALUE,B-power_density
29,18,W,I-VALUE,I-power_density
29,19,cm,I-VALUE,I-power_density
29,20,−,I-VALUE,I-power_density
29,21,2,I-VALUE,I-power_density
29,22,for,O,O
29,23,3,O,O
29,24,",",O,O
29,25,4,O,O
29,26,and,O,O
29,27,7,O,O
29,28,-,O,O
29,29,channel,O,O
29,30,cells,O,O
29,31,",",O,O
29,32,respectively,O,O
29,33,",",O,O
29,34,showing,O,O
29,35,a,O,O
29,36,performance,O,O
29,37,increase,O,O
29,38,of,O,O
29,39,16,O,O
29,40,",",O,O
29,41,81,O,O
29,42,",",O,O
29,43,and,O,O
29,44,120%,O,O
29,45,compared,O,O
29,46,to,O,O
29,47,the,O,O
29,48,conventional,O,O
29,49,micro-tubular,O,O
29,50,SOFC,B-DEVICE,O
29,51,(,O,O
29,52,0.58,B-VALUE,O
29,53,W,I-VALUE,O
29,54,cm,I-VALUE,O
29,55,−,I-VALUE,O
29,56,2,I-VALUE,O
29,57,),O,O
29,58,.,O,O
30,0,Good,O,O
30,1,long-term,O,O
30,2,stability,O,O
30,3,was,O,O
30,4,validated,B-EXPERIMENT,B-experiment_evoking_word
30,5,from,O,O
30,6,the,O,O
30,7,200,B-VALUE,B-time_of_operation
30,8,-,I-VALUE,I-time_of_operation
30,9,h,I-VALUE,I-time_of_operation
30,10,fuel,B-DEVICE,B-device
30,11,cell,I-DEVICE,I-device
30,12,operation,O,O
30,13,of,O,O
30,14,the,O,O
30,15,7,O,O
30,16,-,O,O
30,17,channel,O,O
30,18,cell,O,O
30,19,.,O,O
31,0,The,O,O
31,1,micro-monolithic,O,O
31,2,SOFCs,B-DEVICE,B-device
31,3,also,O,O
31,4,preserved,B-EXPERIMENT,B-experiment_evoking_word
31,5,micro-tubular,O,O
31,6,design,O,O
31,7,advantage,O,O
31,8,of,O,O
31,9,high,O,O
31,10,volumetric,O,O
31,11,power,O,O
31,12,density,O,O
31,13,;,O,O
31,14,e.g,O,O
31,15,.,O,O
31,16,",",O,O
31,17,17,B-VALUE,B-power_density
31,18,W,I-VALUE,I-power_density
31,19,cm,I-VALUE,I-power_density
31,20,−,I-VALUE,I-power_density
31,21,3,I-VALUE,I-power_density
31,22,for,O,O
31,23,the,O,O
31,24,7,O,O
31,25,-,O,O
31,26,channel,O,O
31,27,cell,O,O
31,28,",",O,O
31,29,which,O,O
31,30,compares,O,O
31,31,well,O,O
31,32,with,O,O
31,33,planar,O,O
31,34,SOFC,O,O
31,35,stacks,O,O
31,36,and,O,O
31,37,is,O,O
31,38,more,O,O
31,39,than,O,O
31,40,one,O,O
31,41,order,O,O
31,42,of,O,O
31,43,magnitude,O,O
31,44,higher,O,O
31,45,than,O,O
31,46,that,O,O
31,47,of,O,O
31,48,the,O,O
31,49,reported,O,O
31,50,honeycomb-SOFCs,O,O
31,51,.,O,O
32,0,*,O,O
32,1,Correspondence,O,O
32,2,:,O,O
32,3,wangxunying101226,O,O
32,4,@,O,O
32,5,163,O,O
32,6,.,O,O
32,7,com,O,O
32,8,(,O,O
32,9,X.W,O,O
32,10,.,O,O
32,11,),O,O
32,12,;,O,O
32,13,nanoguy,O,O
32,14,@,O,O
32,15,126,O,O
32,16,.,O,O
32,17,com,O,O
32,18,(,O,O
32,19,H.W,O,O
32,20,.,O,O
32,21,),O,O
32,22,;,O,O
32,23,Tel,O,O
32,24,.,O,O
32,25,:,O,O
32,26,+,O,O
32,27,86,O,O
32,28,-,O,O
32,29,027,O,O
32,30,-,O,O
32,31,886,O,O
32,32,-,O,O
32,33,63390,O,O
32,34,(,O,O
32,35,X.W,O,O
32,36,.,O,O
32,37,),O,O
32,38,;,O,O
32,39,+,O,O
32,40,86,O,O
32,41,-,O,O
32,42,027,O,O
32,43,-,O,O
32,44,886,O,O
32,45,-,O,O
32,46,61251,O,O
32,47,(,O,O
32,48,H.W,O,O
32,49,.,O,O
32,50,),O,O
32,51,1549,O,O
32,52,A,O,O
32,53,novel,O,O
32,54,composite,O,O
32,55,was,O,O
32,56,synthesized,B-EXPERIMENT,B-experiment_evoking_word
32,57,by,O,O
32,58,mixing,O,O
32,59,La0.1Sr0.9MnO3,B-MATERIAL,B-electrolyte_material
32,60,−,I-MATERIAL,I-electrolyte_material
32,61,δ,I-MATERIAL,I-electrolyte_material
32,62,(,O,O
32,63,LSM,B-MATERIAL,O
32,64,),O,O
32,65,with,O,O
32,66,Ce0.8Sm0.2O2,B-MATERIAL,B-electrolyte_material
32,67,−,I-MATERIAL,I-electrolyte_material
32,68,δ,I-MATERIAL,I-electrolyte_material
32,69,(,O,O
32,70,SDC,B-MATERIAL,O
32,71,),O,O
32,72,for,O,O
32,73,the,O,O
32,74,functional,O,O
32,75,layer,O,O
32,76,of,O,O
32,77,low,O,O
32,78,temperature,O,O
32,79,solid,B-DEVICE,B-device
32,80,oxide,I-DEVICE,I-device
32,81,fuel,I-DEVICE,I-device
32,82,cell,I-DEVICE,I-device
32,83,(,O,O
32,84,LT-SOFC,B-DEVICE,O
32,85,),O,O
32,86,.,O,O
33,0,Though,O,O
33,1,LSM,B-MATERIAL,B-electrolyte_material
33,2,",",O,O
33,3,a,O,O
33,4,highly,O,O
33,5,electronic,O,O
33,6,conducting,O,O
33,7,semiconductor,O,O
33,8,",",O,O
33,9,was,O,O
33,10,used,B-EXPERIMENT,B-experiment_evoking_word
33,11,in,O,O
33,12,the,O,O
33,13,functional,O,O
33,14,layer,O,O
33,15,",",O,O
33,16,the,O,O
33,17,fuel,O,O
33,18,cell,O,O
33,19,device,O,O
33,20,could,O,O
33,21,reach,B-EXPERIMENT,B-experiment_evoking_word
33,22,OCVs,O,O
33,23,higher,B-VALUE,B-open_circuit_voltage
33,24,than,I-VALUE,I-open_circuit_voltage
33,25,1.0,I-VALUE,I-open_circuit_voltage
33,26,V,I-VALUE,I-open_circuit_voltage
33,27,without,O,O
33,28,short-circuit,O,O
33,29,problem,O,O
33,30,.,O,O
34,0,The,O,O
34,1,optimum,O,O
34,2,ratio,O,O
34,3,of,O,O
34,4,LSM,B-MATERIAL,B-electrolyte_material
34,5,:,O,O
34,6,SDC,B-MATERIAL,B-electrolyte_material
34,7,=,O,O
34,8,1,O,O
34,9,:,O,O
34,10,2,O,O
34,11,was,O,O
34,12,found,B-EXPERIMENT,B-experiment_evoking_word
34,13,for,O,O
34,14,the,O,O
34,15,LT-SOFC,B-DEVICE,B-device
34,16,to,O,O
34,17,reach,B-EXPERIMENT,B-experiment_evoking_word
34,18,the,O,O
34,19,highest,O,O
34,20,power,O,O
34,21,density,O,O
34,22,of,O,O
34,23,742,B-VALUE,B-power_density
34,24,mW,I-VALUE,I-power_density
34,25,·,I-VALUE,I-power_density
34,26,cm,I-VALUE,I-power_density
34,27,−,I-VALUE,I-power_density
34,28,2,I-VALUE,I-power_density
34,29,under,O,O
34,30,550,B-VALUE,B-working_temperature
34,31,°,I-VALUE,I-working_temperature
34,32,C,I-VALUE,I-working_temperature
34,33,The,O,O
34,34,electrochemical,O,O
34,35,impedance,O,O
34,36,spectroscopy,O,O
34,37,data,O,O
34,38,highlighted,O,O
34,39,that,O,O
34,40,introducing,B-EXPERIMENT,B-experiment_evoking_word
34,41,LSM,B-MATERIAL,B-electrolyte_material
34,42,into,O,O
34,43,SDC,B-MATERIAL,B-electrolyte_material
34,44,electrolyte,O,O
34,45,layer,O,O
34,46,not,O,O
34,47,only,O,O
34,48,decreased,B-EXPERIMENT,B-experiment_evoking_word
34,49,charge-transfer,O,O
34,50,resistances,O,O
34,51,from,O,O
34,52,0.66,B-VALUE,B-resistance
34,53,Ω,I-VALUE,I-resistance
34,54,·,I-VALUE,I-resistance
34,55,cm2,I-VALUE,I-resistance
34,56,for,O,O
34,57,SDC,B-MATERIAL,B-electrolyte_material
34,58,to,O,O
34,59,0.47,B-VALUE,B-resistance
34,60,–,I-VALUE,I-resistance
34,61,0.49,I-VALUE,I-resistance
34,62,Ω,I-VALUE,I-resistance
34,63,·,I-VALUE,I-resistance
34,64,cm2,I-VALUE,I-resistance
34,65,for,O,O
34,66,LSM-SDC,B-MATERIAL,B-electrolyte_material
34,67,composite,O,O
34,68,",",O,O
34,69,but,O,O
34,70,also,O,O
34,71,decreased,O,O
34,72,the,O,O
34,73,activation,O,O
34,74,energy,O,O
34,75,of,O,O
34,76,ionic,O,O
34,77,conduction,O,O
34,78,from,O,O
34,79,0.55,O,O
34,80,to,O,O
34,81,0.20,O,O
34,82,eV,O,O
34,83,.,O,O
35,0,Barriocanal,O,O
35,1,et,O,O
35,2,al,O,O
35,3,.,O,O
35,4,[,O,O
35,5,2,O,O
35,6,],O,O
35,7,fabricated,B-EXPERIMENT,B-experiment_evoking_word
35,8,hetero-structures,O,O
35,9,by,O,O
35,10,sandwiching,O,O
35,11,YSZ,B-MATERIAL,B-electrolyte_material
35,12,electrolyte,O,O
35,13,layers,O,O
35,14,with,O,O
35,15,different,O,O
35,16,thicknesses,O,O
35,17,between,O,O
35,18,two,O,O
35,19,layers,O,O
35,20,of,O,O
35,21,semiconducting,O,O
35,22,SrTiO3,B-MATERIAL,B-electrolyte_material
35,23,(,O,O
35,24,STO,B-MATERIAL,O
35,25,),O,O
35,26,.,O,O
36,0,They,O,O
36,1,found,B-EXPERIMENT,B-experiment_evoking_word
36,2,that,O,O
36,3,the,O,O
36,4,interface,O,O
36,5,between,O,O
36,6,hetero-structures,O,O
36,7,(,O,O
36,8,e.g,O,O
36,9,.,O,O
36,10,",",O,O
36,11,YSZ,B-MATERIAL,B-electrolyte_material
36,12,/,O,O
36,13,STO,B-MATERIAL,B-electrolyte_material
36,14,),O,O
36,15,supplied,O,O
36,16,both,O,O
36,17,higher,O,O
36,18,carrier,O,O
36,19,concentration,O,O
36,20,and,O,O
36,21,lower,O,O
36,22,activation,O,O
36,23,energy,O,O
36,24,of,O,O
36,25,ionic,O,O
36,26,conduction,O,O
36,27,",",O,O
36,28,thus,O,O
36,29,yielding,O,O
36,30,many,O,O
36,31,orders,O,O
36,32,to,O,O
36,33,increase,O,O
36,34,their,O,O
36,35,ionic,O,O
36,36,conductivity,O,O
36,37,.,O,O
37,0,Yao,O,O
37,1,et,O,O
37,2,al,O,O
37,3,.,O,O
37,4,[,O,O
37,5,14,O,O
37,6,],O,O
37,7,enhanced,B-EXPERIMENT,B-experiment_evoking_word
37,8,the,O,O
37,9,ionic,O,O
37,10,conductivity,O,O
37,11,of,O,O
37,12,single-layered,O,O
37,13,SDC,B-MATERIAL,B-electrolyte_material
37,14,film,O,O
37,15,about,O,O
37,16,5,O,O
37,17,times,O,O
37,18,by,O,O
37,19,constructing,O,O
37,20,Ce0.8Sm0.2O2,B-MATERIAL,B-electrolyte_material
37,21,−,I-MATERIAL,I-electrolyte_material
37,22,δ,I-MATERIAL,I-electrolyte_material
37,23,/,O,O
37,24,Al2O3,B-MATERIAL,B-electrolyte_material
37,25,multilayer,O,O
37,26,structure,O,O
37,27,",",O,O
37,28,demonstrating,O,O
37,29,that,O,O
37,30,increasing,O,O
37,31,hetero-interface,O,O
37,32,is,O,O
37,33,beneficial,O,O
37,34,to,O,O
37,35,enhance,O,O
37,36,ionic,O,O
37,37,interfacial,O,O
37,38,conductivity,O,O
37,39,.,O,O
38,0,Considering,O,O
38,1,the,O,O
38,2,high,O,O
38,3,O2,O,O
38,4,−,O,O
38,5,conductivity,O,O
38,6,of,O,O
38,7,SDC,B-MATERIAL,B-electrolyte_material
38,8,between,B-VALUE,B-working_temperature
38,9,500,I-VALUE,I-working_temperature
38,10,and,I-VALUE,I-working_temperature
38,11,1000,I-VALUE,I-working_temperature
38,12,°,I-VALUE,I-working_temperature
38,13,C,I-VALUE,I-working_temperature
38,14,and,O,O
38,15,its,O,O
38,16,good,O,O
38,17,compatibility,O,O
38,18,with,O,O
38,19,Lanthanum,B-MATERIAL,B-electrolyte_material
38,20,strontium,I-MATERIAL,I-electrolyte_material
38,21,manganite,I-MATERIAL,I-electrolyte_material
38,22,perovskites,I-MATERIAL,I-electrolyte_material
38,23,",",O,O
38,24,we,O,O
38,25,mixed,B-EXPERIMENT,B-experiment_evoking_word
38,26,the,O,O
38,27,lanthanum,B-MATERIAL,B-electrolyte_material
38,28,strontium,I-MATERIAL,I-electrolyte_material
38,29,manganite,I-MATERIAL,I-electrolyte_material
38,30,perovskites,I-MATERIAL,I-electrolyte_material
38,31,with,O,O
38,32,SDC,B-MATERIAL,B-electrolyte_material
38,33,to,O,O
38,34,develop,B-EXPERIMENT,B-experiment_evoking_word
38,35,a,O,O
38,36,semiconductor-ionic,O,O
38,37,nanocomposite,O,O
38,38,functional,O,O
38,39,layer,O,O
38,40,for,O,O
38,41,SOFC,B-DEVICE,B-device
38,42,.,O,O
39,0,Figure,O,O
39,1,3,O,O
39,2,revealed,O,O
39,3,that,O,O
39,4,the,O,O
39,5,SOFC,B-DEVICE,B-device
39,6,performances,O,O
39,7,increased,B-EXPERIMENT,B-experiment_evoking_word
39,8,with,O,O
39,9,LSM,B-MATERIAL,B-electrolyte_material
39,10,contents,O,O
39,11,until,O,O
39,12,the,O,O
39,13,weight,O,O
39,14,ratio,O,O
39,15,of,O,O
39,16,LSM,B-MATERIAL,B-electrolyte_material
39,17,to,O,O
39,18,SDC,B-MATERIAL,B-electrolyte_material
39,19,was,O,O
39,20,1,O,O
39,21,:,O,O
39,22,2,O,O
39,23,.,O,O
40,0,At,O,O
40,1,this,O,O
40,2,weight,O,O
40,3,ratio,O,O
40,4,of,O,O
40,5,1,O,O
40,6,:,O,O
40,7,2,O,O
40,8,",",O,O
40,9,the,O,O
40,10,Pmax,O,O
40,11,(,O,O
40,12,maximum,O,O
40,13,power,O,O
40,14,density,O,O
40,15,),O,O
40,16,742,B-VALUE,B-power_density
40,17,mW,I-VALUE,I-power_density
40,18,cm,I-VALUE,I-power_density
40,19,−,I-VALUE,I-power_density
40,20,2,I-VALUE,I-power_density
40,21,has,O,O
40,22,been,O,O
40,23,achieved,B-EXPERIMENT,B-experiment_evoking_word
40,24,at,O,O
40,25,550,B-VALUE,B-working_temperature
40,26,°,I-VALUE,I-working_temperature
40,27,C,I-VALUE,I-working_temperature
40,28,.,O,O
41,0,It,O,O
41,1,is,O,O
41,2,interesting,O,O
41,3,that,O,O
41,4,no,O,O
41,5,short,O,O
41,6,circuit,O,O
41,7,phenomenon,O,O
41,8,occurred,O,O
41,9,for,O,O
41,10,the,O,O
41,11,SOFC,B-DEVICE,B-device
41,12,using,B-EXPERIMENT,B-experiment_evoking_word
41,13,the,O,O
41,14,LSM-SDC,B-MATERIAL,B-electrolyte_material
41,15,composite,O,O
41,16,layer,O,O
41,17,to,O,O
41,18,replace,O,O
41,19,the,O,O
41,20,conventional,O,O
41,21,electrolyte,O,O
41,22,layer,O,O
41,23,with,O,O
41,24,the,O,O
41,25,pure,O,O
41,26,ionic,O,O
41,27,conductor,O,O
41,28,.,O,O
42,0,All,O,O
42,1,of,O,O
42,2,the,O,O
42,3,OCVs,O,O
42,4,were,B-EXPERIMENT,B-experiment_evoking_word
42,5,over,O,O
42,6,than,O,O
42,7,1.0,B-VALUE,B-open_circuit_voltage
42,8,V,I-VALUE,I-open_circuit_voltage
42,9,.,O,O
43,0,The,O,O
43,1,fitting,O,O
43,2,results,O,O
43,3,(,O,O
43,4,Table,O,O
43,5,1,O,O
43,6,),O,O
43,7,showed,O,O
43,8,that,O,O
43,9,",",O,O
43,10,compared,B-EXPERIMENT,B-experiment_evoking_word
43,11,with,O,O
43,12,SDC,B-MATERIAL,B-electrolyte_material
43,13,(,O,O
43,14,Ra,O,O
43,15,=,O,O
43,16,0.084,B-VALUE,B-resistance
43,17,Ω,I-VALUE,I-resistance
43,18,·,I-VALUE,I-resistance
43,19,cm2,I-VALUE,I-resistance
43,20,),O,O
43,21,",",O,O
43,22,LSM-SDC,B-MATERIAL,B-electrolyte_material
43,23,composites,O,O
43,24,possessed,B-EXPERIMENT,B-experiment_evoking_word
43,25,lower,O,O
43,26,ionic,O,O
43,27,grain,O,O
43,28,boundary,O,O
43,29,transportation,O,O
43,30,resistances,O,O
43,31,(,O,O
43,32,Ra,O,O
43,33,",",O,O
43,34,0.023,B-VALUE,B-resistance
43,35,–,I-VALUE,I-resistance
43,36,0.060,I-VALUE,I-resistance
43,37,Ω,I-VALUE,I-resistance
43,38,·,I-VALUE,I-resistance
43,39,cm2,I-VALUE,I-resistance
43,40,),O,O
43,41,.,O,O
44,0,At,O,O
44,1,the,O,O
44,2,weight,O,O
44,3,ratio,O,O
44,4,of,O,O
44,5,1,O,O
44,6,:,O,O
44,7,2,O,O
44,8,(,O,O
44,9,LSM,O,O
44,10,:,O,O
44,11,SDC,O,O
44,12,),O,O
44,13,",",O,O
44,14,the,O,O
44,15,Ra,O,O
44,16,of,O,O
44,17,LSM-SDC,B-MATERIAL,B-electrolyte_material
44,18,composite,O,O
44,19,was,B-EXPERIMENT,B-experiment_evoking_word
44,20,the,O,O
44,21,lowest,O,O
44,22,(,O,O
44,23,0.023,B-VALUE,B-resistance
44,24,Ω,I-VALUE,I-resistance
44,25,·,I-VALUE,I-resistance
44,26,cm2,I-VALUE,I-resistance
44,27,),O,O
44,28,",",O,O
44,29,indicating,O,O
44,30,that,O,O
44,31,this,O,O
44,32,proportion,O,O
44,33,is,O,O
44,34,beneficial,O,O
44,35,to,O,O
44,36,construct,O,O
44,37,more,O,O
44,38,hetero-interfaces,O,O
44,39,.,O,O
45,0,Conclusions,O,O
45,1,The,O,O
45,2,semiconductor-ionic,O,O
45,3,LSM-SDC,B-MATERIAL,B-electrolyte_material
45,4,composite,O,O
45,5,materials,O,O
45,6,have,O,O
45,7,been,O,O
45,8,synthesized,B-EXPERIMENT,B-experiment_evoking_word
45,9,and,O,O
45,10,assembled,B-EXPERIMENT,B-experiment_evoking_word
45,11,the,O,O
45,12,SOFCs,B-DEVICE,B-device
45,13,successfully,O,O
45,14,.,O,O
46,0,The,O,O
46,1,maximum,O,O
46,2,power,O,O
46,3,density,O,O
46,4,of,O,O
46,5,the,O,O
46,6,assembled,O,O
46,7,SOFC,B-DEVICE,B-device
46,8,was,O,O
46,9,improved,B-EXPERIMENT,B-experiment_evoking_word
46,10,from,O,O
46,11,437,B-VALUE,B-power_density
46,12,mW,I-VALUE,I-power_density
46,13,cm,I-VALUE,I-power_density
46,14,−,I-VALUE,I-power_density
46,15,2,I-VALUE,I-power_density
46,16,for,O,O
46,17,SDC,B-MATERIAL,B-electrolyte_material
46,18,electrolyte,O,O
46,19,to,O,O
46,20,742,B-VALUE,B-power_density
46,21,mW,I-VALUE,I-power_density
46,22,cm,I-VALUE,I-power_density
46,23,−,I-VALUE,I-power_density
46,24,2,I-VALUE,I-power_density
46,25,for,O,O
46,26,LSM-SDC,B-MATERIAL,B-electrolyte_material
46,27,semiconductor-ionic,O,O
46,28,membrane,O,O
46,29,at,O,O
46,30,550,B-VALUE,B-working_temperature
46,31,°,I-VALUE,I-working_temperature
46,32,C,I-VALUE,I-working_temperature
46,33,.,O,O
47,0,In,O,O
47,1,2001,O,O
47,2,",",O,O
47,3,the,O,O
47,4,electrochemical,O,O
47,5,cells,B-DEVICE,B-device
47,6,of,O,O
47,7,oxide|Pt,O,O
47,8,(,O,O
47,9,cathode|YSZ|Pt,O,O
47,10,(,O,O
47,11,anode,O,O
47,12,),O,O
47,13,for,O,O
47,14,NO,B-MATERIAL,B-fuel_used
47,15,decomposition,O,O
47,16,were,O,O
47,17,designed,B-EXPERIMENT,B-experiment_evoking_word
47,18,and,O,O
47,19,investigated,B-EXPERIMENT,B-experiment_evoking_word
47,20,[73],O,O
47,21,.,O,O
48,0,The,O,O
48,1,cell,B-DEVICE,B-device
48,2,composed,O,O
48,3,of,O,O
48,4,(,O,O
48,5,La2Sn2O7,B-MATERIAL,B-cathode_material
48,6,+,O,O
48,7,YSZ,B-MATERIAL,B-cathode_material
48,8,),O,O
48,9,/,O,O
48,10,Pt,B-MATERIAL,B-cathode_material
48,11,composite,O,O
48,12,electrode,O,O
48,13,was,O,O
48,14,investigated,B-EXPERIMENT,B-experiment_evoking_word
48,15,by,O,O
48,16,Park,O,O
48,17,et,O,O
48,18,al.,O,O
48,19,[79],O,O
48,20,.,O,O
49,0,A,O,O
49,1,higher,O,O
49,2,catalytic,O,O
49,3,activity,O,O
49,4,of,O,O
49,5,electrochemical,O,O
49,6,promotion,O,O
49,7,decomposition,O,O
49,8,was,O,O
49,9,observed,B-EXPERIMENT,B-experiment_evoking_word
49,10,for,O,O
49,11,the,O,O
49,12,cell,O,O
49,13,composed,O,O
49,14,of,O,O
49,15,(,O,O
49,16,La2Sn2O7,B-MATERIAL,B-cathode_material
49,17,+,O,O
49,18,YSZ,B-MATERIAL,B-cathode_material
49,19,),O,O
49,20,/,O,O
49,21,Pt,B-MATERIAL,B-cathode_material
49,22,composite,O,O
49,23,electrode,O,O
49,24,than,O,O
49,25,the,O,O
49,26,Pt,O,O
49,27,electrode,O,O
49,28,.,O,O
50,0,The,O,O
50,1,result,O,O
50,2,showed,B-EXPERIMENT,B-experiment_evoking_word
50,3,that,O,O
50,4,87,O,O
50,5,%,O,O
50,6,NOx,B-MATERIAL,B-fuel_used
50,7,was,O,O
50,8,reduced,O,O
50,9,at,O,O
50,10,the,O,O
50,11,current,O,O
50,12,density,O,O
50,13,of,O,O
50,14,194,B-VALUE,B-current_density
50,15,mA,I-VALUE,I-current_density
50,16,/,I-VALUE,I-current_density
